-1.5985401459854014, 1.1681109185441931
-1.5474452554744524, 1.1161178509532053
-1.5182481751824817, 1.09532062391681
-1.4598540145985401, 1.0329289428076247
-1.383211678832117, 0.9705372616984393
-1.3029197080291972, 0.9081455805892538
-1.1934306569343067, 0.804159445407278
-1.0875912408759123, 0.7001733102253025
-1.0218978102189782, 0.6273830155979192
-0.9562043795620438, 0.5545927209705364
-0.9087591240875913, 0.4922010398613508
-0.8467153284671534, 0.40901213171577044
-0.7846715328467153, 0.3154246100519922
-0.7408759124087592, 0.24263431542460934
-0.7007299270072993, 0.14904679376083108
-0.6642335766423357, 0.06585788561525074
-0.6240875912408761, -0.027729636048527517
-0.5912408759124088, -0.12131715771230578
-0.562043795620438, -0.20450606585788655
-0.529197080291971, -0.29809358752166437
-0.5, -0.38128249566724515
-0.46715328467153294, -0.4644714038128259
-0.44525547445255476, -0.5164644714038138
-0.3978102189781021, -0.6204506065857891
-0.35766423357664245, -0.7036395147313699
-0.3102189781021898, -0.7868284228769507
-0.26642335766423364, -0.8804159445407285
-0.20802919708029188, -0.9948006932409017
-0.15693430656934315, -1.098786828422877
-0.0985401459854014, -1.2027729636048532
-0.051094890510948954, -1.296360485268631
0.0036496350364962904, -1.4107452339688042
0.04014598540145964, -1.47313691507799
0.09854014598540162, -1.5147313691507804
0.12773722627737194, -1.5147313691507804
0.14963503649635013, -1.483535528596188
0.17518248175182483, -1.4107452339688042
0.197080291970803, -1.306759098786829
0.21532846715328469, -1.1923743500866557
0.23722627737226287, -1.1299826689774704
0.2627737226277371, -1.0259965337954942
0.3065693430656935, -0.9428076256499143
0.34671532846715336, -0.9116117850953209
0.3759124087591237, -0.7972270363951477
0.3941605839416058, -0.7556325823223573
0.416058394160584, -0.8180242634315431
0.43430656934306566, -0.9220103986135189
0.45985401459854036, -0.9740034662045067
