-1.59324835, 0.94972067
-1.538431964, 0.916201117
-1.499263867, 0.87150838
-1.444447481, 0.837988827
-1.397458884, 0.804469274
-1.350470287, 0.770949721
-1.295639324, 0.715083799
-1.24081565, 0.670391061
-1.178164187, 0.625698324
-1.119412041, 0.558659218
-1.052824819, 0.480446927
-1.005821644, 0.424581006
-0.943162893, 0.368715084
-0.880489565, 0.290502793
-0.825651314, 0.223463687
-0.782547457, 0.145251397
-0.731630388, 0.089385475
-0.680691455, 0
-0.641494204, -0.089385475
-0.590547982, -0.189944134
-0.567028173, -0.245810056
-0.53955074, -0.368715084
-0.484683335, -0.480446927
-0.449363537, -0.625698324
-0.40232392, -0.737430168
-0.347441938, -0.87150838
-0.292538091, -1.039106145
-0.233742215, -1.173184358
-0.186702599, -1.284916201
-0.135749088, -1.396648045
-0.104379626, -1.48603352
-0.069096269, -1.575418994
-0.022049365, -1.698324022
0.032810752, -1.798882682
0.079850368, -1.910614525
0.130730994, -1.910614525
